part_id,packaging_id,units_per_container,q_volume,q_weight,q_geometry,cube_utilization,gross_weight_kg,annual_packaging_cost_eur,annual_handling_cost_eur,annual_damage_cost_eur,annual_packaging_transport_proxy_eur,total_packaging_system_cost_eur,returnable
P0456,PK03,1,1,4,0,0.979702380952381,8.8798,151566.44,293354.39999999997,618.795904272,0,445539.63590427197,True
P0457,PK05,6,11,123,6,0.50738125,55.5402,39792.0,11191.5,872.47309643,0,51855.97309643,False
P0458,PK04,1,1,1,0,0.9618181818181817,18.3554,152698.0,109070.0,17888.55172182,0,279656.55172182,False
P0459,PK04,2,3,8,2,0.5867942583732056,6.593999999999999,21170.8,15122.0,16397.996696028,0,52690.796696028,False
P0460,PK04,2,4,8,2,0.46025518341307814,6.5872,35910.0,25650.0,10267.7721552,0,71827.7721552,False
P0461,PK04,3,5,4,3,0.5002392344497608,17.699900000000003,28210.0,20150.0,2259.617326848,0,50619.617326848,False
P0462,PK04,1,2,2,0,0.39629984051036676,9.5258,113985.2,81418.0,2928.8160069480004,0,198332.01600694802,False
P0463,PK04,2,3,4,2,0.5030940988835726,11.3978,18034.8,12882.0,31.56051096,0,30948.36051096,False
P0464,PK04,3,4,15,3,0.6377033492822965,5.4749,48717.2,34798.0,3913.9234992,0,87429.1234992,False
P0465,PK04,1,1,3,0,0.8706539074960127,7.0457,84666.4,60476.0,1501.5641677920003,0,146643.964167792,False
P0466,PK04,4,9,8,4,0.4121850079744816,12.3336,5345.2,3818.0,909.488621184,0,10072.688621184001,False
P0467,PK04,1,1,6,0,0.8985964912280702,4.4917,84417.2,60298.0,450.53893785599996,0,145165.73893785602,False
P0468,PK04,2,6,10,2,0.31792663476874,5.4482,49336.0,35240.0,819.4691313120001,0,85395.469131312,False
P0469,PK04,3,8,22,3,0.3740191387559808,3.9737,57150.799999999996,40822.0,738.15298464,0,98710.95298463998,False
P0470,PK04,1,2,5,0,0.49933014354066985,4.9769,184052.4,131466.0,19435.737818592,0,334954.137818592,False
P0471,PK04,15,63,18,45,0.23779904306220095,19.769,2385.6,1704.0,236.14100112,0,4325.74100112,False
P0472,PK04,1,2,5,0,0.340749601275917,5.1674999999999995,16158.8,11542.0,2377.8828630840003,0,30078.682863084,False
P0473,PK04,8,16,27,8,0.48191387559808607,7.8111999999999995,13773.199999999999,9838.0,1241.531935596,0,24852.731935596,False
P0474,PK04,1,3,5,0,0.30891547049441787,4.9473,30718.8,21942.0,1471.623039108,0,54132.423039108005,False
P0475,PK04,4,17,13,4,0.23215311004784686,7.7572,18944.8,13532.0,1083.195708984,0,33559.995708984,False
P0476,PK04,1,2,7,1,0.36076555023923446,4.1521,42280.0,30200.0,821.5531896,0,73301.5531896,False
P0477,PK04,1,2,6,0,0.36076555023923446,4.3474,42282.799999999996,30202.0,4633.120594859999,0,77117.92059485998,False
P0478,PK04,1,1,2,0,0.6078309409888356,9.5127,21448.0,15320.0,126.33613488,0,36894.33613488,False
P0479,PK04,2,3,18,2,0.542200956937799,3.3956,21137.199999999997,15098.0,3390.1336062000005,0,39625.333606199994,False
P0480,PK04,7,15,8,8,0.4623125996810207,19.473200000000002,4216.8,3012.0,1504.054667544,0,8732.854667544001,False
P0481,PK04,4,10,15,4,0.36950558213716106,7.002,48423.2,34588.0,628.4388263999999,0,83639.6388264,False
P0482,PK04,1,2,9,0,0.35945773524720886,3.3467000000000002,48686.399999999994,34776.0,182.469672,0,83644.869672,False
P0483,PK04,16,22,28,16,0.7257416267942584,14.228800000000001,11720.8,8372.0,961.96029456,0,21054.76029456,False
P0484,PK04,3,11,14,3,0.2511004784688995,5.6282,104487.59999999999,74634.0,87603.11399999999,0,266724.714,False
P0485,PK04,1,2,2,0,0.49301435406698557,9.092400000000001,84672.0,60480.0,4816.525472640002,0,149968.52547264,False
P0486,PK04,1,3,9,0,0.3014992025518341,3.2423,238775.59999999998,170554.0,639.42911802,0,409969.02911802,False
P0487,PK04,1,2,13,0,0.4336044657097288,2.5967000000000002,151088.0,107920.0,5355.82440576,0,264363.82440576,False
P0488,PK04,3,7,6,3,0.3935406698564593,11.3999,20563.199999999997,14688.0,14069.810045952,0,49321.010045951996,False
P0489,PK04,8,16,11,8,0.4940350877192982,17.54,28260.399999999998,20186.0,9930.185606328001,0,58376.58560632799,False
P0490,PK04,1,1,3,0,0.978676236044657,7.8224,21330.399999999998,15236.0,802.43684976,0,37368.836849759995,False
P0491,PK04,3,7,12,3,0.4096650717703349,6.3976999999999995,77711.2,55508.0,2709.6679649040007,0,135928.867964904,False
P0492,PK04,30,43,44,30,0.6947368421052631,17.015,9760.8,6972.0,5706.955900800001,0,22439.7559008,False
P0493,PK04,1,2,4,0,0.4429346092503987,5.749099999999999,140221.19999999998,100158.0,3914.3781610559995,0,244293.57816105598,False
P0494,PK04,2,7,36,2,0.2681658692185008,2.1204,134220.8,95872.0,6787.576535039999,0,236880.37653503998,False
P0495,PK04,4,11,13,4,0.3393301435406698,7.8656,59813.6,42724.0,52858.651640255994,0,155396.251640256,False
P0496,PK04,4,14,17,4,0.2822328548644338,6.359999999999999,70238.0,50170.0,23054.832820800002,0,143462.83282080002,False
P0497,PK04,3,12,9,3,0.23521531100478468,8.1263,21714.0,15510.0,9087.306487380001,0,46311.30648738,False
P0498,PK04,16,20,33,16,0.7854545454545454,12.1456,10567.199999999999,7548.0,23509.396076795998,0,41624.59607679599,False
P0499,PK04,1,3,4,0,0.31177033492822964,5.6197,113148.0,80820.0,1669.82589936,0,195637.82589936,False
P0500,PK04,1,2,5,0,0.43961722488038274,4.9322,35845.6,25604.0,613.1992598159999,0,62062.799259816,False
P0501,PK04,1,2,2,0,0.42264752791068577,11.1233,83465.2,59618.0,3368.8120288679993,0,146452.01202886802,False
P0502,PK04,3,7,11,3,0.37770334928229665,7.0937,28179.199999999997,20128.0,1248.9053644800001,0,49556.10536448,False
P0503,PK04,2,3,5,2,0.5785964912280701,9.215800000000002,42548.799999999996,30392.0,478.25823744,0,73419.05823743998,False
P0504,PK04,3,9,23,3,0.3013875598086124,3.8191999999999995,14106.4,10076.0,939.7398408960001,0,25122.139840896,False
P0505,PK04,1,2,14,0,0.40617224880382774,2.409,295442.0,211030.0,7741.076320499999,0,514213.0763205,False
P0506,PK04,8,21,22,8,0.374609250398724,9.168000000000001,10570.0,7550.0,1890.4441124399998,0,20010.44411244,False
P0507,PK04,1,4,16,0,0.20784688995215309,2.2636000000000003,159748.4,114106.0,599.620640064,0,274454.02064006403,False
P0508,PK04,1,1,1,0,0.9793939393939393,12.874500000000001,32401.6,23144.0,115.02827212800001,0,55660.628272128,False
P0509,PK04,3,10,12,3,0.2786602870813397,6.419,7114.799999999999,5082.0,202.44663331200002,0,12399.246633312,False
P0510,PK04,3,5,6,3,0.5465071770334927,11.4725,28156.8,20112.0,1510.707972672,0,49779.507972672,False
P0511,PK04,3,5,41,3,0.5677511961722487,2.525,51461.2,36758.0,13425.371427275997,0,101644.571427276,False
P0512,PK04,1,2,3,0,0.3967304625199362,6.878299999999999,55686.399999999994,39776.0,520.973399232,0,95983.37339923199,False
P0513,PK05,3,6,46,3,0.4686625,65.9154,161616.0,45454.5,2143.63846242,0,209214.13846242,False
P0514,PK04,3,7,8,3,0.40004784688995215,9.0173,28168.0,20120.0,167.07335832,0,48455.07335832,False
P0515,PK04,1,1,1,0,0.9395055821371611,21.3898,153056.4,109326.0,8716.677209604,0,271099.07720960403,False
P0516,PK04,2,4,19,2,0.47655502392344495,3.2140000000000004,21128.8,15092.0,397.4415258479999,0,36618.241525848,False
P0517,PK04,1,3,8,0,0.2959808612440191,3.6275000000000004,35946.399999999994,25676.0,202.61722420800004,0,61825.01722420799,False
P0518,PK04,2,4,4,2,0.4981818181818181,11.9814,107797.2,76998.0,167.5168488,0,184962.71684880002,False
P0519,PK04,2,4,11,2,0.4245614035087719,5.016,35952.0,25680.0,1869.2997235199996,0,63501.29972352,False
P0520,PK04,20,32,57,20,0.6175438596491227,9.196000000000002,896.0,640.0,77.45761680000001,0,1613.4576168,False
P0521,PK04,4,15,12,4,0.2614354066985646,8.4564,65197.99999999999,46570.0,24826.38655068,0,136594.38655068,False
P0522,PK05,4,7,28,4,0.543975,116.178,290176.0,81612.0,10859.183904000001,0,382647.183904,False
P0523,PK04,30,34,46,30,0.8674641148325358,16.301000000000002,1416.8,1012.0,3336.7524773759997,0,5765.552477376,False
P0524,PK04,48,88,110,48,0.5443062200956938,11.216000000000001,890.4,636.0,799.9803938880001,0,2326.380393888,False
P0525,PK04,1,1,5,0,0.8120574162679426,4.9658,26157.6,18684.0,972.1861788240002,0,45813.786178824,False
P0526,PK04,1,1,7,0,0.8344816586921849,3.9252000000000002,21053.199999999997,15038.0,295.896590496,0,36387.096590495996,False
P0527,PK04,1,1,5,0,0.9527272727272726,5.4853,84520.79999999999,60372.0,3855.285888479999,0,148748.08588847998,False
P0528,PK04,1,1,3,0,0.7947527910685804,7.1977,30769.199999999997,21978.0,222.31599746400005,0,52969.515997464,False
P0529,PK04,1,1,2,0,0.504896331738437,9.5638,299446.0,213890.0,24718.812142079994,0,538054.81214208,False
P0530,PK05,1,4,39,0,0.225665625,40.3153,240880.0,67747.5,2761.4693969999994,0,311388.969397,False
P0531,PK04,1,2,11,0,0.3760765550239234,2.8148,77873.59999999999,55624.0,1754.6837770559998,0,135252.28377705597,False
P0532,PK04,4,10,13,4,0.3765231259968102,7.7467999999999995,51284.799999999996,36632.0,12891.71472648,0,100808.51472647999,False
P0533,PK04,3,5,5,3,0.5765071770334927,13.802300000000002,7702.799999999999,5502.0,276.53683629600005,0,13481.336836296,False
P0534,PK04,1,1,1,0,0.7314354066985645,14.373600000000001,265577.2,189698.0,1575.8759190239998,0,456851.075919024,False
P0535,PK04,3,7,23,3,0.4019617224880383,3.8678,46264.399999999994,33046.0,149307.38135039998,0,228617.78135039998,False
P0536,PK04,1,2,7,0,0.370127591706539,3.9926000000000004,42408.799999999996,30292.0,2649.368733168,0,75350.16873316799,False
P0537,PK04,3,7,10,3,0.389712918660287,7.678400000000001,82376.0,58840.0,1027.8092354399998,0,142243.80923544,False
P0538,PK04,2,3,13,2,0.5450398724082934,4.3168,9002.0,6430.0,52.8746616,0,15484.8746616,False
P0539,PK04,3,7,10,3,0.4084210526315789,7.9037,25242.0,18030.0,11043.1274481,0,54315.1274481,False
P0540,PK04,3,7,23,3,0.4193301435406698,3.9203,14098.0,10070.0,1061.5762773000001,0,25229.5762773,False
P0541,PK04,1,2,8,1,0.3841307814992025,3.5393999999999997,203865.19999999998,145618.0,9612.839466384,0,359096.039466384,False
P0542,PK04,3,9,12,3,0.30473684210526314,6.4787,8131.2,5808.0,708.17536452,0,14647.375364520001,False
P0543,PK04,1,1,5,0,0.8969218500797448,4.956799999999999,27703.199999999997,19788.0,86.60364631200001,0,47577.803646312,False
P0544,PK04,1,1,4,0,0.5259170653907496,6.1109,148738.8,106242.0,18126.666665856003,0,273107.466665856,False
P0545,PK04,3,5,8,3,0.543444976076555,9.1463,94917.2,67798.0,6114.231101880001,0,168829.43110188,False
P0546,PK04,2,4,4,2,0.4645614035087719,11.1628,94796.79999999999,67712.0,3401.7203312639995,0,165910.52033126398,False
P0547,PK04,13,21,17,16,0.5983732057416268,19.113100000000003,27624.8,19732.0,15915.196868928002,0,63271.99686892801,False
P0548,PK04,3,7,18,3,0.3770813397129187,4.7435,28092.399999999998,20066.0,1127.268327276,0,49285.66832727599,False
P0549,PK04,2,2,5,2,0.8783094098883572,9.405800000000001,174644.4,124746.0,415.68377166,0,299806.08377166005,False
P0550,PK04,3,11,5,3,0.26043062200956935,14.3366,57965.6,41404.0,13299.703260479999,0,112669.30326048001,False
P0551,PK04,3,4,8,3,0.7040191387559808,9.220400000000001,82586.0,58990.0,3417.4817404559994,0,144993.481740456,False
P0552,PK04,2,8,19,2,0.24175438596491225,3.2258000000000004,143096.8,102212.0,16668.481518480003,0,261977.28151847998,False
P0553,PK04,2,4,10,2,0.4386602870813397,5.2458,21095.199999999997,15068.0,42.569940192000004,0,36205.769940191996,False
P0554,PK04,2,4,5,2,0.4823923444976076,9.502400000000002,42243.6,30174.0,494.629126992,0,72912.22912699201,False
P0555,PK05,4,9,150,4,0.40045000000000003,41.3296,241600.0,67950.0,2410.2583344,0,311960.2583344,False
P0556,PK04,1,2,7,0,0.4745454545454545,4.0767,250815.59999999998,179154.0,216.29298250799994,0,430185.892982508,False
P0557,PK04,1,2,5,0,0.4122966507177033,5.2751,21375.199999999997,15268.0,45.661457952000006,0,36688.861457952,False
P0558,PK04,3,5,15,3,0.5627272727272727,5.3987,65225.99999999999,46590.0,10089.943746480001,0,121905.94374648,False
P0559,PK04,2,5,8,2,0.3582456140350877,6.4308,170004.8,121432.0,3747.670066188001,0,295184.47006618796,False
P0560,PK04,1,1,2,0,0.5234130781499202,9.6172,83216.0,59440.0,13132.218765119998,0,155788.21876512,False
P0561,PK04,2,3,4,2,0.6657735247208931,11.975200000000001,129583.99999999999,92560.0,1891.93158336,0,224035.93158336,False
P0562,PK04,1,2,9,0,0.42953748006379583,3.4557,42431.2,30308.0,734.9045045759999,0,73474.104504576,False
P0563,PK04,1,2,1,0,0.4340510366826156,15.456800000000001,42338.799999999996,30242.0,39891.595101888,0,112472.39510188799,False
P0564,PK04,2,6,5,2,0.33234449760765544,9.5022,50293.6,35924.0,2465.8285330559997,0,88683.42853305601,False
P0565,PK04,1,1,4,0,0.8626794258373205,6.3069999999999995,16164.4,11546.0,1225.444501008,0,28935.844501008003,False
P0566,PK04,6,12,9,6,0.485645933014354,16.1246,8128.4,5806.0,37.782489096,0,13972.182489096,False
P0567,PK04,2,4,22,2,0.48165869218500795,2.9665999999999997,97308.4,69506.0,3488.62776636,0,170303.02776636,False
P0568,PK04,1,1,3,0,0.5777671451355662,7.2622,39054.399999999994,27896.0,2060.583175728,0,69010.98317572799,False
P0569,PK04,3,7,17,3,0.39808612440191377,4.8469999999999995,90493.2,64638.0,49011.88803696,0,204143.08803696002,False
P0570,PK04,4,11,20,4,0.36082934609250394,5.4388,21128.8,15092.0,1214.275129056,0,37435.075129056,False
P0571,PK04,8,14,19,8,0.5381818181818182,10.583200000000001,9433.199999999999,6738.0,623.8737947520001,0,16795.073794752,False
P0572,PK05,4,6,46,4,0.5763458333333333,79.7332,29984.0,8433.0,1236.6070302100002,0,39653.60703021,False
P0573,PK04,8,24,10,16,0.32497607655502386,19.1352,2027.1999999999998,1448.0,196.54214361599998,0,3671.742143616,False
P0574,PK04,3,8,6,3,0.3418181818181818,12.5843,76011.59999999999,54294.0,3974.0162106600005,0,134279.61621066,False
P0575,PK04,1,1,4,0,0.6130143540669856,6.7063,46320.399999999994,33086.0,4776.625290624001,0,84183.02529062399,False
P0576,PK04,3,8,21,3,0.3538277511961722,4.1147,14086.8,10062.0,541.4158411200001,0,24690.21584112,False
P0577,PK04,4,11,8,4,0.3538118022328548,11.9168,6924.4,4946.0,586.2768264,0,12456.6768264,False
P0578,PK04,2,4,6,2,0.4971929824561403,7.9528,129357.2,92398.0,14729.459624064002,0,236484.65962406402,False
P0579,PK04,3,5,7,3,0.5499999999999999,9.896,163024.4,116446.0,3591.5338960799995,0,283061.93389608,False
P0580,PK04,1,1,5,0,0.5063317384370015,5.5465,55518.399999999994,39656.0,13961.361630432,0,109135.761630432,False
P0581,PK04,30,43,54,30,0.6856459330143541,13.955,5367.599999999999,3834.0,1873.5285254399998,0,11075.128525439999,False
P0582,PK04,1,2,9,0,0.45334928229665067,3.3392,27680.8,19772.0,1424.6214368400001,0,48877.421436840006,False
P0583,PK04,10,17,66,10,0.5854864433811802,4.391,24015.6,17154.0,957.8736812159999,0,42127.473681216,False
P0584,PK04,3,9,21,3,0.3127751196172249,4.0901,23931.6,17094.0,256.409280528,0,41282.009280528,False
P0585,PK04,3,10,18,3,0.2976076555023923,4.6903999999999995,154669.19999999998,110478.0,11173.584064032002,0,276320.78406403196,False
P0586,PK04,3,6,6,3,0.45038277511961716,11.2073,36268.399999999994,25906.0,1513.286486712,0,63687.686486711995,False
P0587,PK04,2,3,2,2,0.6441148325358851,19.5836,7291.2,5208.0,100.95478848,0,12600.15478848,False
P0588,PK04,4,13,12,4,0.2981180223285486,8.2612,71492.4,51066.0,1335.366912384,0,123893.76691238399,False
P0589,PK04,120,161,261,120,0.7444976076555023,11.828,543.1999999999999,388.0,1546.175947008,0,2477.375947008,False
P0590,PK04,2,3,8,2,0.5142902711323764,6.433,21162.399999999998,15116.0,1708.3601783999998,0,37986.76017839999,False
P0591,PK05,5,10,32,5,0.49591145833333333,122.7945,96672.0,27189.0,1385.050821,0,125246.050821,False
P0592,PK04,1,2,3,0,0.39776714513556616,8.5074,61434.799999999996,43882.0,6555.835731204001,0,111872.63573120399,False
P0593,PK04,3,4,7,3,0.6127272727272727,10.1453,35512.399999999994,25366.0,590.616669168,0,61469.01666916799,False
P0594,PK04,2,4,8,2,0.4446251993620414,6.4246,21193.199999999997,15138.0,1860.3834200639997,0,38191.583420063995,False
P0595,PK04,2,5,7,2,0.398341307814992,6.899,87682.0,62630.0,1619.12178288,0,151931.12178287999,False
P0596,PK04,2,4,15,2,0.47113237639553424,3.8937999999999997,21193.199999999997,15138.0,678.7672992,0,37009.9672992,False
P0597,PK04,2,3,6,2,0.5737799043062201,8.4918,35823.2,25588.0,7555.884904944,0,68967.084904944,False
P0598,PK04,3,6,15,3,0.4415311004784689,5.4626,14086.8,10062.0,1316.2439505600003,0,25465.04395056,False
P0599,PK04,2,3,7,2,0.5581180223285486,7.4642,32563.999999999996,23260.0,1692.4645800719998,0,57516.464580072,False
